flight_id,airline_name,departure_city,arrival_city,flight_status,passenger_count,flight_duration_hours,ticket_price_usd,delay_minutes,fuel_consumed_tons,scheduled_departure_date,actual_arrival_date
FL-0790,AirAsia,Davao,Singapore,On Time,126,4.06,465.94,60,19.55,2026-05-12 12:00:00,2026-05-12 14:00:00
FL-0791,Cebu Pacific,Davao,Hong Kong,On Time,84,5.04,186.98,0,14.03,2026-05-12 16:00:00,2026-05-12 18:00:00
FL-0792,PAL Express,Cebu,Hong Kong,On Time,99,2.54,280.61,30,22.13,2026-05-12 20:00:00,2026-05-12 22:00:00
FL-0793,Philippine Airlines,Iloilo,Hong Kong,On Time,213,5.99,418.65,0,23.88,2026-05-13 00:00:00,2026-05-13 02:00:00
FL-0794,PAL Express,Davao,Singapore,On Time,138,2.59,135.35,0,11.72,2026-05-13 04:00:00,2026-05-13 06:00:00
FL-0795,Philippine Airlines,Clark,Seoul,On Time,211,3.52,280.77,0,16.21,2026-05-13 08:00:00,2026-05-13 10:00:00
FL-0796,AirAsia,Cebu,Seoul,On Time,96,4.77,367.4,0,6.9,2026-05-13 12:00:00,2026-05-13 14:00:00
FL-0797,Philippine Airlines,Cebu,Tokyo,On Time,93,6.68,598.11,45,9.01,2026-05-13 16:00:00,2026-05-13 18:00:00
FL-0798,AirAsia,Clark,Hong Kong,On Time,92,6.31,337.27,0,13.27,2026-05-13 20:00:00,2026-05-13 22:00:00
FL-0799,Philippine Airlines,Iloilo,Seoul,Delayed,214,5.7,508.03,0,9.12,2026-05-14 00:00:00,2026-05-14 02:00:00
FL-0800,AirAsia,Clark,Tokyo,On Time,207,2.51,316.03,45,22.53,2026-05-14 04:00:00,2026-05-14 06:00:00
FL-0801,Philippine Airlines,Iloilo,Seoul,On Time,123,5.06,498.2,45,8.17,2026-05-14 08:00:00,2026-05-14 10:00:00
FL-0802,Cebu Pacific,Clark,Hong Kong,Delayed,198,2.07,397.71,0,14.11,2026-05-14 12:00:00,2026-05-14 14:00:00
FL-0803,Philippine Airlines,Clark,Bangkok,On Time,98,3.95,543.3,0,17.11,2026-05-14 16:00:00,2026-05-14 18:00:00
FL-0804,Philippine Airlines,Manila,Hong Kong,Delayed,142,4.19,305.47,0,18.84,2026-05-14 20:00:00,2026-05-14 22:00:00
FL-0805,Cebu Pacific,Cebu,Singapore,Delayed,160,1.76,402.15,0,12.66,2026-05-15 00:00:00,2026-05-15 02:00:00
FL-0806,PAL Express,Clark,Seoul,On Time,179,3.28,415.01,60,22.38,2026-05-15 04:00:00,2026-05-15 06:00:00
FL-0807,PAL Express,Clark,Seoul,Delayed,201,7.71,308.69,45,16.37,2026-05-15 08:00:00,2026-05-15 10:00:00
FL-0808,Philippine Airlines,Davao,Singapore,On Time,123,7.7,172.16,0,13.79,2026-05-15 12:00:00,2026-05-15 14:00:00
FL-0809,Cebu Pacific,Cebu,Singapore,On Time,183,3.79,146.78,0,6.34,2026-05-15 16:00:00,2026-05-15 18:00:00
FL-0810,Philippine Airlines,Davao,Bangkok,On Time,140,1.78,108.34,0,14.29,2026-05-15 20:00:00,2026-05-15 22:00:00
FL-0811,AirAsia,Cebu,Seoul,On Time,204,2.66,536.77,45,21.41,2026-05-16 00:00:00,2026-05-16 02:00:00
FL-0812,AirAsia,Davao,Seoul,Cancelled,150,4.05,218.24,0,17.29,2026-05-16 04:00:00,2026-05-16 06:00:00
FL-0813,Philippine Airlines,Clark,Bangkok,On Time,186,7.66,205.75,0,21.64,2026-05-16 08:00:00,2026-05-16 10:00:00
FL-0814,PAL Express,Clark,Tokyo,On Time,129,2.42,468.02,0,14.88,2026-05-16 12:00:00,2026-05-16 14:00:00
FL-0815,PAL Express,Manila,Bangkok,On Time,144,6.46,260.01,0,7.37,2026-05-16 16:00:00,2026-05-16 18:00:00
FL-0816,Philippine Airlines,Davao,Hong Kong,On Time,178,2.21,353.02,0,5.27,2026-05-16 20:00:00,2026-05-16 22:00:00
FL-0817,Philippine Airlines,Iloilo,Seoul,On Time,111,7.88,181.26,0,11.06,2026-05-17 00:00:00,2026-05-17 02:00:00
FL-0818,AirAsia,Manila,Singapore,On Time,137,3.98,579.87,45,18.96,2026-05-17 04:00:00,2026-05-17 06:00:00
FL-0819,PAL Express,Davao,Hong Kong,Delayed,207,6.54,525.79,45,20.81,2026-05-17 08:00:00,2026-05-17 10:00:00
FL-0820,Philippine Airlines,Davao,Seoul,On Time,191,3.73,531.89,15,10.92,2026-05-17 12:00:00,2026-05-17 14:00:00
FL-0821,AirAsia,Manila,Bangkok,On Time,147,5.58,303.39,0,14.91,2026-05-17 16:00:00,2026-05-17 18:00:00
FL-0822,PAL Express,Clark,Hong Kong,On Time,119,2.75,481.18,0,13.42,2026-05-17 20:00:00,2026-05-17 22:00:00
FL-0823,Cebu Pacific,Davao,Seoul,On Time,211,2.45,171.94,0,13.21,2026-05-18 00:00:00,2026-05-18 02:00:00
FL-0824,AirAsia,Clark,Tokyo,Delayed,169,7.6,104.31,0,9.63,2026-05-18 04:00:00,2026-05-18 06:00:00
FL-0825,PAL Express,Manila,Tokyo,On Time,107,7.46,109.99,45,7.73,2026-05-18 08:00:00,2026-05-18 10:00:00
FL-0826,PAL Express,Clark,Singapore,On Time,175,7.27,393.3,0,8.93,2026-05-18 12:00:00,2026-05-18 14:00:00
FL-0827,AirAsia,Cebu,Seoul,On Time,110,5.57,327.7,0,6.11,2026-05-18 16:00:00,2026-05-18 18:00:00
FL-0828,Cebu Pacific,Iloilo,Tokyo,Delayed,82,6.75,359.01,45,8.96,2026-05-18 20:00:00,2026-05-18 22:00:00
FL-0829,AirAsia,Davao,Bangkok,On Time,215,1.95,103.73,60,5.18,2026-05-19 00:00:00,2026-05-19 02:00:00
FL-0830,PAL Express,Iloilo,Seoul,On Time,103,3.68,311.34,0,17.55,2026-05-19 04:00:00,2026-05-19 06:00:00
FL-0831,Philippine Airlines,Clark,Bangkok,Delayed,94,3.54,459.03,0,11.33,2026-05-19 08:00:00,2026-05-19 10:00:00
FL-0832,Philippine Airlines,Davao,Bangkok,On Time,124,5.63,321.35,0,24.46,2026-05-19 12:00:00,2026-05-19 14:00:00
FL-0833,AirAsia,Clark,Tokyo,Delayed,87,3.81,466.11,0,8.87,2026-05-19 16:00:00,2026-05-19 18:00:00
FL-0834,PAL Express,Cebu,Seoul,Delayed,150,2.47,216.51,0,11.92,2026-05-19 20:00:00,2026-05-19 22:00:00
FL-0835,Philippine Airlines,Manila,Hong Kong,On Time,187,5.38,506.57,0,12.16,2026-05-20 00:00:00,2026-05-20 02:00:00
FL-0836,PAL Express,Davao,Tokyo,On Time,194,6.79,394.22,60,5.17,2026-05-20 04:00:00,2026-05-20 06:00:00
FL-0837,AirAsia,Cebu,Tokyo,On Time,182,3.98,205.38,0,21.78,2026-05-20 08:00:00,2026-05-20 10:00:00
FL-0838,Philippine Airlines,Cebu,Seoul,On Time,204,2.36,218.36,0,5.64,2026-05-20 12:00:00,2026-05-20 14:00:00
FL-0839,PAL Express,Davao,Seoul,Cancelled,136,2.78,414.02,0,23.8,2026-05-20 16:00:00,2026-05-20 18:00:00
FL-0840,Philippine Airlines,Clark,Bangkok,On Time,109,3.04,514.97,0,22.84,2026-05-20 20:00:00,2026-05-20 22:00:00
FL-0841,AirAsia,Cebu,Seoul,On Time,193,3.45,307.81,30,15.71,2026-05-21 00:00:00,2026-05-21 02:00:00
FL-0842,PAL Express,Iloilo,Bangkok,Delayed,196,5.68,229.15,0,15.87,2026-05-21 04:00:00,2026-05-21 06:00:00
FL-0843,Philippine Airlines,Cebu,Tokyo,On Time,139,5.41,533.51,0,18.08,2026-05-21 08:00:00,2026-05-21 10:00:00
FL-0844,AirAsia,Clark,Singapore,On Time,177,6.02,434.63,0,12.74,2026-05-21 12:00:00,2026-05-21 14:00:00
FL-0845,Philippine Airlines,Clark,Hong Kong,On Time,205,3.86,324.04,15,17.94,2026-05-21 16:00:00,2026-05-21 18:00:00
FL-0846,Philippine Airlines,Iloilo,Tokyo,On Time,173,6.86,343.95,0,5.9,2026-05-21 20:00:00,2026-05-21 22:00:00
FL-0847,Cebu Pacific,Cebu,Seoul,Delayed,213,2.83,202.13,15,6.08,2026-05-22 00:00:00,2026-05-22 02:00:00
FL-0848,Cebu Pacific,Clark,Hong Kong,On Time,201,4.55,413.4,0,14.14,2026-05-22 04:00:00,2026-05-22 06:00:00
FL-0849,AirAsia,Davao,Singapore,On Time,187,6.71,279.37,0,15.99,2026-05-22 08:00:00,2026-05-22 10:00:00
FL-0850,Cebu Pacific,Manila,Singapore,On Time,83,2.67,597.82,0,22.76,2026-05-22 12:00:00,2026-05-22 14:00:00
FL-0851,AirAsia,Manila,Bangkok,On Time,172,2.21,340.09,60,7.09,2026-05-22 16:00:00,2026-05-22 18:00:00
FL-0852,Cebu Pacific,Manila,Hong Kong,On Time,85,7.24,342.94,45,21.45,2026-05-22 20:00:00,2026-05-22 22:00:00
FL-0853,Philippine Airlines,Cebu,Bangkok,On Time,111,3.73,382.93,0,9.2,2026-05-23 00:00:00,2026-05-23 02:00:00
FL-0854,AirAsia,Iloilo,Tokyo,On Time,185,5.95,558.38,0,12.88,2026-05-23 04:00:00,2026-05-23 06:00:00
FL-0855,AirAsia,Clark,Hong Kong,Cancelled,94,1.66,500.41,0,11.33,2026-05-23 08:00:00,2026-05-23 10:00:00
FL-0856,Philippine Airlines,Davao,Tokyo,On Time,201,5.99,325.57,0,13.0,2026-05-23 12:00:00,2026-05-23 14:00:00
FL-0857,AirAsia,Davao,Bangkok,On Time,175,3.55,459.35,0,8.01,2026-05-23 16:00:00,2026-05-23 18:00:00
FL-0858,AirAsia,Cebu,Hong Kong,On Time,85,1.86,393.12,45,15.07,2026-05-23 20:00:00,2026-05-23 22:00:00
FL-0859,Cebu Pacific,Manila,Bangkok,Delayed,191,5.46,346.18,45,21.03,2026-05-24 00:00:00,2026-05-24 02:00:00
FL-0860,AirAsia,Cebu,Hong Kong,Delayed,199,3.07,196.16,0,13.83,2026-05-24 04:00:00,2026-05-24 06:00:00
FL-0861,PAL Express,Iloilo,Bangkok,On Time,202,4.01,331.97,0,14.81,2026-05-24 08:00:00,2026-05-24 10:00:00
FL-0862,Philippine Airlines,Iloilo,Singapore,Cancelled,146,2.02,222.91,45,21.98,2026-05-24 12:00:00,2026-05-24 14:00:00
FL-0863,Cebu Pacific,Clark,Bangkok,On Time,185,2.46,557.42,30,19.12,2026-05-24 16:00:00,2026-05-24 18:00:00
FL-0864,Cebu Pacific,Clark,Singapore,On Time,218,3.44,267.7,0,14.81,2026-05-24 20:00:00,2026-05-24 22:00:00
FL-0865,PAL Express,Iloilo,Bangkok,On Time,122,2.08,576.13,0,10.15,2026-05-25 00:00:00,2026-05-25 02:00:00
FL-0866,Philippine Airlines,Iloilo,Hong Kong,On Time,175,7.42,366.53,0,22.7,2026-05-25 04:00:00,2026-05-25 06:00:00
FL-0867,Philippine Airlines,Iloilo,Hong Kong,Delayed,211,1.54,415.77,0,16.54,2026-05-25 08:00:00,2026-05-25 10:00:00
FL-0868,Cebu Pacific,Cebu,Hong Kong,On Time,160,4.65,371.47,0,9.42,2026-05-25 12:00:00,2026-05-25 14:00:00
FL-0869,AirAsia,Iloilo,Seoul,On Time,120,2.3,164.69,0,10.38,2026-05-25 16:00:00,2026-05-25 18:00:00
FL-0870,Cebu Pacific,Davao,Tokyo,Delayed,212,3.5,287.91,0,21.06,2026-05-25 20:00:00,2026-05-25 22:00:00
FL-0871,Philippine Airlines,Manila,Hong Kong,On Time,114,7.52,149.57,0,5.88,2026-05-26 00:00:00,2026-05-26 02:00:00
FL-0872,PAL Express,Iloilo,Singapore,On Time,101,2.55,411.48,0,24.84,2026-05-26 04:00:00,2026-05-26 06:00:00
FL-0873,Cebu Pacific,Manila,Hong Kong,On Time,191,7.78,323.44,0,7.61,2026-05-26 08:00:00,2026-05-26 10:00:00
FL-0874,Philippine Airlines,Cebu,Seoul,On Time,90,2.84,488.99,30,20.92,2026-05-26 12:00:00,2026-05-26 14:00:00
FL-0875,Cebu Pacific,Manila,Singapore,On Time,82,6.32,210.24,30,12.9,2026-05-26 16:00:00,2026-05-26 18:00:00
FL-0876,AirAsia,Cebu,Seoul,On Time,216,5.05,182.28,0,14.84,2026-05-26 20:00:00,2026-05-26 22:00:00
FL-0877,Cebu Pacific,Davao,Singapore,On Time,139,7.25,303.17,0,22.61,2026-05-27 00:00:00,2026-05-27 02:00:00
FL-0878,Cebu Pacific,Cebu,Bangkok,On Time,155,5.1,563.29,60,13.26,2026-05-27 04:00:00,2026-05-27 06:00:00
FL-0879,Philippine Airlines,Cebu,Tokyo,Delayed,166,4.97,455.21,0,15.75,2026-05-27 08:00:00,2026-05-27 10:00:00
FL-0880,Philippine Airlines,Clark,Tokyo,On Time,93,2.77,309.46,0,5.99,2026-05-27 12:00:00,2026-05-27 14:00:00
FL-0881,Philippine Airlines,Iloilo,Seoul,On Time,97,2.58,358.64,0,5.05,2026-05-27 16:00:00,2026-05-27 18:00:00
FL-0882,Cebu Pacific,Iloilo,Tokyo,On Time,192,7.46,142.11,0,9.9,2026-05-27 20:00:00,2026-05-27 22:00:00
FL-0883,AirAsia,Davao,Seoul,On Time,152,3.63,592.29,0,18.61,2026-05-28 00:00:00,2026-05-28 02:00:00
FL-0884,PAL Express,Davao,Seoul,On Time,102,3.92,433.2,45,7.43,2026-05-28 04:00:00,2026-05-28 06:00:00
FL-0885,PAL Express,Iloilo,Seoul,On Time,162,6.44,242.7,0,7.28,2026-05-28 08:00:00,2026-05-28 10:00:00
FL-0886,Philippine Airlines,Clark,Tokyo,On Time,204,3.7,392.9,0,13.22,2026-05-28 12:00:00,2026-05-28 14:00:00
FL-0887,Philippine Airlines,Iloilo,Seoul,Cancelled,148,7.69,154.74,45,17.96,2026-05-28 16:00:00,2026-05-28 18:00:00
FL-0888,Cebu Pacific,Clark,Tokyo,On Time,126,6.3,582.92,0,19.24,2026-05-28 20:00:00,2026-05-28 22:00:00
FL-0889,PAL Express,Davao,Seoul,Delayed,195,5.38,187.39,0,8.57,2026-05-29 00:00:00,2026-05-29 02:00:00
FL-0890,Philippine Airlines,Manila,Hong Kong,On Time,109,7.23,424.02,0,6.59,2026-05-29 04:00:00,2026-05-29 06:00:00
FL-0891,AirAsia,Davao,Seoul,Delayed,104,1.82,222.73,0,23.81,2026-05-29 08:00:00,2026-05-29 10:00:00
FL-0892,AirAsia,Davao,Singapore,On Time,191,3.17,458.78,0,10.21,2026-05-29 12:00:00,2026-05-29 14:00:00
FL-0893,Philippine Airlines,Cebu,Seoul,Delayed,104,4.52,488.41,0,22.07,2026-05-29 16:00:00,2026-05-29 18:00:00
FL-0894,Philippine Airlines,Cebu,Bangkok,On Time,153,2.98,436.71,0,22.27,2026-05-29 20:00:00,2026-05-29 22:00:00
FL-0895,PAL Express,Cebu,Seoul,On Time,137,6.34,407.25,0,20.45,2026-05-30 00:00:00,2026-05-30 02:00:00
FL-0896,PAL Express,Cebu,Singapore,On Time,173,7.47,546.23,0,8.38,2026-05-30 04:00:00,2026-05-30 06:00:00
FL-0897,Cebu Pacific,Clark,Singapore,Delayed,198,4.25,139.31,0,21.44,2026-05-30 08:00:00,2026-05-30 10:00:00
FL-0898,PAL Express,Iloilo,Tokyo,On Time,206,3.72,265.46,0,20.39,2026-05-30 12:00:00,2026-05-30 14:00:00
FL-0899,AirAsia,Manila,Hong Kong,On Time,104,7.75,224.14,0,16.93,2026-05-30 16:00:00,2026-05-30 18:00:00
FL-0900,AirAsia,Davao,Seoul,On Time,157,4.39,594.01,0,11.74,2026-05-30 20:00:00,2026-05-30 22:00:00
FL-0901,Philippine Airlines,Clark,Tokyo,On Time,178,4.68,294.69,60,10.25,2026-05-31 00:00:00,2026-05-31 02:00:00
FL-0902,PAL Express,Manila,Hong Kong,On Time,195,3.79,466.31,0,7.44,2026-05-31 04:00:00,2026-05-31 06:00:00
FL-0903,Cebu Pacific,Clark,Seoul,On Time,127,7.41,442.36,0,15.2,2026-05-31 08:00:00,2026-05-31 10:00:00
FL-0904,AirAsia,Clark,Bangkok,Cancelled,89,5.2,206.04,15,16.71,2026-05-31 12:00:00,2026-05-31 14:00:00
FL-0905,AirAsia,Davao,Seoul,Delayed,178,6.45,219.5,0,12.19,2026-05-31 16:00:00,2026-05-31 18:00:00
FL-0906,Cebu Pacific,Iloilo,Singapore,Cancelled,90,6.78,240.64,0,14.51,2026-05-31 20:00:00,2026-05-31 22:00:00
FL-0907,Cebu Pacific,Cebu,Singapore,On Time,164,3.72,305.56,30,12.27,2026-06-01 00:00:00,2026-06-01 02:00:00
FL-0908,AirAsia,Iloilo,Bangkok,Delayed,214,4.32,217.16,30,17.82,2026-06-01 04:00:00,2026-06-01 06:00:00
FL-0909,AirAsia,Davao,Tokyo,Delayed,205,7.02,109.83,0,23.03,2026-06-01 08:00:00,2026-06-01 10:00:00
FL-0910,Cebu Pacific,Davao,Hong Kong,On Time,143,3.86,539.7,0,8.28,2026-06-01 12:00:00,2026-06-01 14:00:00
FL-0911,AirAsia,Davao,Seoul,On Time,81,6.66,582.8,0,12.63,2026-06-01 16:00:00,2026-06-01 18:00:00
FL-0912,Philippine Airlines,Manila,Singapore,On Time,155,7.62,270.79,15,7.82,2026-06-01 20:00:00,2026-06-01 22:00:00
FL-0913,Philippine Airlines,Iloilo,Tokyo,Delayed,200,5.55,269.25,0,17.5,2026-06-02 00:00:00,2026-06-02 02:00:00
FL-0914,Cebu Pacific,Iloilo,Bangkok,On Time,121,6.32,103.55,0,19.58,2026-06-02 04:00:00,2026-06-02 06:00:00
FL-0915,PAL Express,Clark,Singapore,On Time,133,6.73,440.13,45,23.64,2026-06-02 08:00:00,2026-06-02 10:00:00
FL-0916,Cebu Pacific,Clark,Bangkok,On Time,154,6.99,512.72,0,10.58,2026-06-02 12:00:00,2026-06-02 14:00:00
FL-0917,Cebu Pacific,Clark,Seoul,Cancelled,95,4.07,173.3,15,24.0,2026-06-02 16:00:00,2026-06-02 18:00:00
FL-0918,PAL Express,Davao,Hong Kong,Delayed,97,1.83,179.83,0,6.27,2026-06-02 20:00:00,2026-06-02 22:00:00
FL-0919,PAL Express,Iloilo,Singapore,Cancelled,169,4.11,495.04,0,17.06,2026-06-03 00:00:00,2026-06-03 02:00:00
FL-0920,PAL Express,Davao,Singapore,On Time,85,5.88,408.15,0,6.14,2026-06-03 04:00:00,2026-06-03 06:00:00
FL-0921,Philippine Airlines,Manila,Seoul,On Time,187,4.43,122.43,30,22.88,2026-06-03 08:00:00,2026-06-03 10:00:00
FL-0922,AirAsia,Clark,Tokyo,On Time,127,6.37,411.27,0,15.6,2026-06-03 12:00:00,2026-06-03 14:00:00
FL-0923,Philippine Airlines,Davao,Hong Kong,On Time,121,3.82,254.46,0,18.39,2026-06-03 16:00:00,2026-06-03 18:00:00
FL-0924,AirAsia,Davao,Singapore,On Time,155,5.63,284.36,0,21.63,2026-06-03 20:00:00,2026-06-03 22:00:00
FL-0925,Philippine Airlines,Manila,Hong Kong,On Time,156,2.71,484.87,15,8.01,2026-06-04 00:00:00,2026-06-04 02:00:00
FL-0926,AirAsia,Cebu,Singapore,On Time,211,6.37,505.47,60,5.77,2026-06-04 04:00:00,2026-06-04 06:00:00
FL-0927,Philippine Airlines,Iloilo,Hong Kong,On Time,209,5.05,300.18,0,22.58,2026-06-04 08:00:00,2026-06-04 10:00:00
FL-0928,PAL Express,Cebu,Bangkok,Cancelled,138,2.83,573.58,0,11.3,2026-06-04 12:00:00,2026-06-04 14:00:00
FL-0929,Cebu Pacific,Clark,Singapore,On Time,106,3.4,303.23,60,7.58,2026-06-04 16:00:00,2026-06-04 18:00:00
FL-0930,Philippine Airlines,Davao,Hong Kong,Delayed,158,6.37,485.92,0,14.37,2026-06-04 20:00:00,2026-06-04 22:00:00
FL-0931,AirAsia,Manila,Tokyo,On Time,151,4.64,341.94,0,16.97,2026-06-05 00:00:00,2026-06-05 02:00:00
FL-0932,PAL Express,Manila,Bangkok,On Time,86,2.9,548.77,0,5.62,2026-06-05 04:00:00,2026-06-05 06:00:00
FL-0933,Philippine Airlines,Iloilo,Bangkok,On Time,190,7.79,553.88,30,10.5,2026-06-05 08:00:00,2026-06-05 10:00:00
FL-0934,Philippine Airlines,Cebu,Tokyo,On Time,198,6.15,143.71,0,5.66,2026-06-05 12:00:00,2026-06-05 14:00:00
FL-0935,PAL Express,Iloilo,Hong Kong,On Time,142,7.72,568.25,0,13.41,2026-06-05 16:00:00,2026-06-05 18:00:00
FL-0936,Philippine Airlines,Davao,Seoul,On Time,203,4.28,512.77,0,22.9,2026-06-05 20:00:00,2026-06-05 22:00:00
FL-0937,Cebu Pacific,Iloilo,Tokyo,On Time,91,4.59,495.66,0,24.65,2026-06-06 00:00:00,2026-06-06 02:00:00
FL-0938,Philippine Airlines,Manila,Hong Kong,On Time,122,7.34,200.46,0,17.74,2026-06-06 04:00:00,2026-06-06 06:00:00
FL-0939,Cebu Pacific,Manila,Tokyo,On Time,96,4.91,502.56,0,8.23,2026-06-06 08:00:00,2026-06-06 10:00:00
FL-0940,Cebu Pacific,Clark,Tokyo,Cancelled,142,6.1,525.07,0,23.12,2026-06-06 12:00:00,2026-06-06 14:00:00
FL-0941,PAL Express,Clark,Singapore,Delayed,199,3.14,244.58,0,15.32,2026-06-06 16:00:00,2026-06-06 18:00:00
FL-0942,Philippine Airlines,Davao,Hong Kong,Delayed,115,4.4,576.13,0,8.07,2026-06-06 20:00:00,2026-06-06 22:00:00
FL-0943,PAL Express,Cebu,Seoul,On Time,87,2.3,124.93,15,23.43,2026-06-07 00:00:00,2026-06-07 02:00:00
FL-0944,Philippine Airlines,Iloilo,Singapore,Delayed,148,2.84,174.95,30,20.15,2026-06-07 04:00:00,2026-06-07 06:00:00
FL-0945,Philippine Airlines,Davao,Tokyo,Delayed,169,1.51,368.79,15,19.63,2026-06-07 08:00:00,2026-06-07 10:00:00
FL-0946,AirAsia,Clark,Tokyo,On Time,115,1.76,387.9,0,19.18,2026-06-07 12:00:00,2026-06-07 14:00:00
FL-0947,Philippine Airlines,Iloilo,Tokyo,Cancelled,107,7.85,422.58,0,9.01,2026-06-07 16:00:00,2026-06-07 18:00:00
FL-0948,PAL Express,Clark,Hong Kong,On Time,197,3.08,108.48,0,9.22,2026-06-07 20:00:00,2026-06-07 22:00:00
FL-0949,Cebu Pacific,Iloilo,Hong Kong,Cancelled,172,5.81,580.18,45,18.77,2026-06-08 00:00:00,2026-06-08 02:00:00
FL-0950,Philippine Airlines,Cebu,Singapore,Cancelled,155,6.95,122.29,30,9.39,2026-06-08 04:00:00,2026-06-08 06:00:00
FL-0951,AirAsia,Davao,Seoul,On Time,180,5.08,171.53,30,13.77,2026-06-08 08:00:00,2026-06-08 10:00:00
FL-0952,PAL Express,Iloilo,Singapore,On Time,93,2.5,107.01,0,20.64,2026-06-08 12:00:00,2026-06-08 14:00:00
FL-0953,Philippine Airlines,Manila,Bangkok,Cancelled,150,6.23,383.43,0,20.68,2026-06-08 16:00:00,2026-06-08 18:00:00
FL-0954,PAL Express,Manila,Tokyo,On Time,203,5.4,566.13,0,14.07,2026-06-08 20:00:00,2026-06-08 22:00:00
FL-0955,AirAsia,Iloilo,Tokyo,On Time,204,6.25,432.97,0,20.84,2026-06-09 00:00:00,2026-06-09 02:00:00
FL-0956,AirAsia,Iloilo,Tokyo,Cancelled,116,6.5,511.33,0,21.77,2026-06-09 04:00:00,2026-06-09 06:00:00
FL-0957,PAL Express,Iloilo,Singapore,On Time,108,7.84,106.64,60,18.1,2026-06-09 08:00:00,2026-06-09 10:00:00
FL-0958,Philippine Airlines,Manila,Singapore,On Time,98,5.23,371.01,0,9.57,2026-06-09 12:00:00,2026-06-09 14:00:00
FL-0959,Cebu Pacific,Manila,Tokyo,On Time,185,3.72,329.78,0,10.48,2026-06-09 16:00:00,2026-06-09 18:00:00
FL-0960,AirAsia,Iloilo,Singapore,On Time,100,5.72,349.48,0,11.3,2026-06-09 20:00:00,2026-06-09 22:00:00
FL-0961,Philippine Airlines,Clark,Hong Kong,On Time,143,1.94,136.11,45,7.34,2026-06-10 00:00:00,2026-06-10 02:00:00
FL-0962,Philippine Airlines,Clark,Hong Kong,On Time,106,7.33,442.22,0,10.46,2026-06-10 04:00:00,2026-06-10 06:00:00
FL-0963,Cebu Pacific,Cebu,Singapore,On Time,134,2.28,351.61,0,9.19,2026-06-10 08:00:00,2026-06-10 10:00:00
FL-0964,AirAsia,Davao,Tokyo,On Time,108,3.63,482.57,45,14.11,2026-06-10 12:00:00,2026-06-10 14:00:00
FL-0965,AirAsia,Clark,Singapore,Delayed,104,6.8,342.65,0,23.17,2026-06-10 16:00:00,2026-06-10 18:00:00
FL-0966,Philippine Airlines,Manila,Singapore,On Time,149,5.38,174.69,0,7.09,2026-06-10 20:00:00,2026-06-10 22:00:00
FL-0967,Philippine Airlines,Clark,Singapore,On Time,142,4.06,424.13,0,19.41,2026-06-11 00:00:00,2026-06-11 02:00:00
FL-0968,Cebu Pacific,Cebu,Bangkok,On Time,209,4.58,186.19,0,18.75,2026-06-11 04:00:00,2026-06-11 06:00:00
FL-0969,Cebu Pacific,Cebu,Hong Kong,On Time,95,7.05,536.2,30,6.92,2026-06-11 08:00:00,2026-06-11 10:00:00
FL-0970,AirAsia,Davao,Seoul,On Time,179,3.71,406.56,15,23.45,2026-06-11 12:00:00,2026-06-11 14:00:00
FL-0971,PAL Express,Clark,Seoul,On Time,109,7.15,178.6,0,16.37,2026-06-11 16:00:00,2026-06-11 18:00:00
FL-0972,AirAsia,Manila,Bangkok,Cancelled,124,2.07,581.17,0,12.27,2026-06-11 20:00:00,2026-06-11 22:00:00
FL-0973,Philippine Airlines,Manila,Singapore,On Time,98,6.55,359.18,0,20.13,2026-06-12 00:00:00,2026-06-12 02:00:00
FL-0974,AirAsia,Iloilo,Bangkok,On Time,113,7.01,136.45,0,10.15,2026-06-12 04:00:00,2026-06-12 06:00:00
FL-0975,PAL Express,Manila,Bangkok,On Time,141,2.68,413.42,0,18.87,2026-06-12 08:00:00,2026-06-12 10:00:00
FL-0976,Cebu Pacific,Davao,Tokyo,On Time,197,4.3,226.6,0,5.79,2026-06-12 12:00:00,2026-06-12 14:00:00
FL-0977,PAL Express,Davao,Hong Kong,On Time,179,2.58,501.85,0,21.79,2026-06-12 16:00:00,2026-06-12 18:00:00
FL-0978,PAL Express,Manila,Seoul,On Time,101,6.09,508.91,30,13.96,2026-06-12 20:00:00,2026-06-12 22:00:00
FL-0979,PAL Express,Manila,Singapore,On Time,190,4.98,589.47,0,17.73,2026-06-13 00:00:00,2026-06-13 02:00:00
FL-0980,Cebu Pacific,Iloilo,Seoul,Delayed,152,5.63,350.93,0,9.42,2026-06-13 04:00:00,2026-06-13 06:00:00
FL-0981,PAL Express,Manila,Seoul,On Time,117,2.78,327.48,0,18.54,2026-06-13 08:00:00,2026-06-13 10:00:00
FL-0982,PAL Express,Iloilo,Hong Kong,On Time,149,2.88,476.74,30,20.44,2026-06-13 12:00:00,2026-06-13 14:00:00
FL-0983,PAL Express,Iloilo,Seoul,On Time,195,1.77,166.24,0,14.46,2026-06-13 16:00:00,2026-06-13 18:00:00
FL-0984,Philippine Airlines,Manila,Seoul,On Time,158,3.59,373.46,0,17.35,2026-06-13 20:00:00,2026-06-13 22:00:00
FL-0985,PAL Express,Cebu,Bangkok,On Time,88,5.14,373.12,0,14.13,2026-06-14 00:00:00,2026-06-14 02:00:00
FL-0986,Cebu Pacific,Cebu,Hong Kong,On Time,111,7.08,144.74,15,22.88,2026-06-14 04:00:00,2026-06-14 06:00:00
